date,hour,demand
25-09-2020,10,93
25-09-2020,11,139
25-09-2020,12,79
25-09-2020,13,119
25-09-2020,14,168
25-09-2020,15,113
25-09-2020,16,207
25-09-2020,17,139
25-09-2020,18,85
25-09-2020,19,90
25-09-2020,20,67
25-09-2020,21,43
25-09-2020,22,39
25-09-2020,23,88
26-09-2020,0,48
26-09-2020,1,19
26-09-2020,4,90
26-09-2020,7,18
26-09-2020,8,100
26-09-2020,9,65
26-09-2020,10,175
26-09-2020,11,91
26-09-2020,12,171
26-09-2020,13,151
26-09-2020,14,296
26-09-2020,15,154
26-09-2020,16,230
26-09-2020,17,224
26-09-2020,18,167
26-09-2020,19,51
26-09-2020,20,48
26-09-2020,21,49
26-09-2020,22,18
26-09-2020,23,19
27-09-2020,0,41
27-09-2020,1,102
27-09-2020,2,48
27-09-2020,3,22
27-09-2020,5,64
27-09-2020,7,5
27-09-2020,8,73
27-09-2020,9,101
27-09-2020,10,183
27-09-2020,11,153
27-09-2020,12,179
27-09-2020,13,196
27-09-2020,14,283
27-09-2020,15,242
27-09-2020,16,206
27-09-2020,17,195
27-09-2020,18,114
27-09-2020,19,72
27-09-2020,20,30
27-09-2020,21,77
27-09-2020,22,46
27-09-2020,23,32
28-09-2020,0,85
28-09-2020,1,59
28-09-2020,2,48
28-09-2020,4,100
28-09-2020,5,69
28-09-2020,6,43
28-09-2020,7,61
28-09-2020,8,90
28-09-2020,9,51
28-09-2020,10,60
28-09-2020,11,43
28-09-2020,12,136
28-09-2020,13,66
28-09-2020,14,84
28-09-2020,15,106
28-09-2020,16,67
28-09-2020,17,78
28-09-2020,18,126
28-09-2020,19,75
28-09-2020,20,30
28-09-2020,21,46
28-09-2020,22,51
28-09-2020,23,100
29-09-2020,0,38
29-09-2020,4,63
29-09-2020,5,18
29-09-2020,6,7
29-09-2020,7,99
29-09-2020,8,50
29-09-2020,9,67
29-09-2020,10,14
29-09-2020,11,111
29-09-2020,12,99
29-09-2020,13,105
29-09-2020,14,113
29-09-2020,15,38
29-09-2020,16,125
29-09-2020,17,106
29-09-2020,18,101
29-09-2020,19,113
29-09-2020,20,42
29-09-2020,21,98
29-09-2020,22,60
29-09-2020,23,64
30-09-2020,0,37
30-09-2020,2,1
30-09-2020,4,73
30-09-2020,6,85
30-09-2020,7,72
30-09-2020,8,98
30-09-2020,9,79
30-09-2020,10,93
30-09-2020,11,27
30-09-2020,12,120
30-09-2020,13,78
30-09-2020,14,37
30-09-2020,15,46
30-09-2020,16,101
30-09-2020,17,42
30-09-2020,18,48
30-09-2020,19,103
30-09-2020,20,83
30-09-2020,21,18
30-09-2020,22,3
30-09-2020,23,18
01-10-2020,0,39
01-10-2020,2,21
01-10-2020,4,54
01-10-2020,5,40
01-10-2020,7,76
01-10-2020,8,105
01-10-2020,9,94
01-10-2020,10,58
01-10-2020,11,39
01-10-2020,12,92
01-10-2020,13,91
01-10-2020,14,12
01-10-2020,15,45
01-10-2020,16,45
01-10-2020,17,35
01-10-2020,18,25
01-10-2020,19,39
01-10-2020,20,90
01-10-2020,21,18
01-10-2020,22,13
01-10-2020,23,101
02-10-2020,0,40
02-10-2020,2,76
02-10-2020,4,74
02-10-2020,5,15
02-10-2020,6,91
02-10-2020,7,11
02-10-2020,8,90
02-10-2020,9,15
02-10-2020,10,47
02-10-2020,11,97
02-10-2020,12,127
02-10-2020,13,82
02-10-2020,14,74
02-10-2020,15,70
02-10-2020,16,30
02-10-2020,17,60
02-10-2020,18,46
02-10-2020,19,48
02-10-2020,20,69
02-10-2020,21,60
02-10-2020,22,60
02-10-2020,23,81
03-10-2020,0,83
03-10-2020,1,6
03-10-2020,2,55
03-10-2020,4,67
03-10-2020,7,42
03-10-2020,8,91
03-10-2020,9,42
03-10-2020,10,42
03-10-2020,11,128
03-10-2020,12,71
03-10-2020,13,146
03-10-2020,14,100
03-10-2020,15,152
03-10-2020,16,148
03-10-2020,17,67
03-10-2020,18,104
03-10-2020,19,17
03-10-2020,20,77
03-10-2020,21,25
03-10-2020,22,49
03-10-2020,23,97
04-10-2020,0,44
04-10-2020,1,62
04-10-2020,2,86
04-10-2020,7,77
04-10-2020,8,82
04-10-2020,9,49
04-10-2020,10,85
04-10-2020,11,103
04-10-2020,12,121
04-10-2020,13,69
04-10-2020,14,121
04-10-2020,15,152
04-10-2020,16,63
04-10-2020,17,133
04-10-2020,18,59
04-10-2020,19,86
04-10-2020,20,57
04-10-2020,21,69
04-10-2020,23,33
05-10-2020,0,99
05-10-2020,1,62
05-10-2020,5,33
05-10-2020,6,23
05-10-2020,7,57
05-10-2020,8,74
05-10-2020,9,107
05-10-2020,10,59
05-10-2020,11,108
05-10-2020,12,88
05-10-2020,13,52
05-10-2020,14,66
05-10-2020,15,79
05-10-2020,16,33
05-10-2020,17,112
05-10-2020,18,32
05-10-2020,19,90
05-10-2020,20,61
05-10-2020,21,98
05-10-2020,22,63
06-10-2020,2,63
06-10-2020,4,32
06-10-2020,6,75
06-10-2020,7,77
06-10-2020,8,74
06-10-2020,9,67
06-10-2020,10,106
06-10-2020,11,55
06-10-2020,12,128
06-10-2020,13,28
06-10-2020,14,81
06-10-2020,15,49
06-10-2020,16,93
06-10-2020,17,71
06-10-2020,18,113
06-10-2020,19,32
06-10-2020,20,47
06-10-2020,21,87
06-10-2020,22,12
06-10-2020,23,18
07-10-2020,0,68
07-10-2020,1,88
07-10-2020,2,33
07-10-2020,4,10
07-10-2020,5,71
07-10-2020,6,81
07-10-2020,7,77
07-10-2020,8,71
07-10-2020,9,100
07-10-2020,10,91
07-10-2020,11,43
07-10-2020,12,81
07-10-2020,13,87
07-10-2020,14,75
07-10-2020,15,55
07-10-2020,16,60
07-10-2020,17,65
07-10-2020,18,106
07-10-2020,19,35
07-10-2020,20,19
07-10-2020,21,70
07-10-2020,22,54
08-10-2020,1,9
08-10-2020,2,80
08-10-2020,4,14
08-10-2020,5,71
08-10-2020,6,48
08-10-2020,7,90
08-10-2020,8,17
08-10-2020,9,66
08-10-2020,10,56
08-10-2020,11,121
08-10-2020,12,109
08-10-2020,13,73
08-10-2020,14,123
08-10-2020,15,78
08-10-2020,16,91
08-10-2020,17,56
08-10-2020,18,28
08-10-2020,19,63
08-10-2020,20,9
08-10-2020,21,78
08-10-2020,22,10
08-10-2020,23,78
09-10-2020,0,57
09-10-2020,1,70
09-10-2020,2,65
09-10-2020,3,70
09-10-2020,4,72
09-10-2020,6,44
09-10-2020,7,94
09-10-2020,8,23
09-10-2020,9,58
09-10-2020,10,119
09-10-2020,11,55
09-10-2020,12,73
09-10-2020,13,77
09-10-2020,14,154
09-10-2020,15,170
09-10-2020,16,109
09-10-2020,17,121
09-10-2020,18,66
09-10-2020,19,57
09-10-2020,20,25
09-10-2020,21,85
09-10-2020,22,77
09-10-2020,23,48
10-10-2020,0,53
10-10-2020,1,102
10-10-2020,2,86
10-10-2020,3,81
10-10-2020,6,14
10-10-2020,7,87
10-10-2020,8,105
10-10-2020,9,44
10-10-2020,10,136
10-10-2020,11,152
10-10-2020,12,189
10-10-2020,13,225
10-10-2020,14,244
10-10-2020,15,196
10-10-2020,16,187
10-10-2020,17,100
10-10-2020,18,153
10-10-2020,19,98
10-10-2020,20,14
10-10-2020,21,43
10-10-2020,22,64
11-10-2020,0,59
11-10-2020,1,72
11-10-2020,2,13
11-10-2020,3,36
11-10-2020,5,47
11-10-2020,6,76
11-10-2020,7,44
11-10-2020,8,123
11-10-2020,9,117
11-10-2020,10,56
11-10-2020,11,170
11-10-2020,12,138
11-10-2020,13,156
11-10-2020,14,169
11-10-2020,15,147
11-10-2020,16,177
11-10-2020,17,138
11-10-2020,18,79
11-10-2020,19,23
11-10-2020,20,97
11-10-2020,21,71
11-10-2020,22,79
11-10-2020,23,94
12-10-2020,0,74
12-10-2020,2,35
12-10-2020,4,74
12-10-2020,5,9
12-10-2020,6,25
12-10-2020,7,89
12-10-2020,8,98
12-10-2020,9,79
12-10-2020,10,127
12-10-2020,11,130
12-10-2020,12,106
12-10-2020,13,151
12-10-2020,14,108
12-10-2020,15,118
12-10-2020,16,94
12-10-2020,17,41
12-10-2020,18,90
12-10-2020,19,19
12-10-2020,20,46
12-10-2020,21,109
13-10-2020,0,31
13-10-2020,3,72
13-10-2020,4,27
13-10-2020,6,15
13-10-2020,7,81
13-10-2020,8,24
13-10-2020,9,60
13-10-2020,10,114
13-10-2020,11,17
13-10-2020,12,109
13-10-2020,13,45
13-10-2020,14,109
13-10-2020,15,46
13-10-2020,16,127
13-10-2020,17,78
13-10-2020,18,85
13-10-2020,19,63
13-10-2020,20,79
13-10-2020,21,59
13-10-2020,22,37
13-10-2020,23,64
14-10-2020,0,6
14-10-2020,2,43
14-10-2020,4,83
14-10-2020,5,20
14-10-2020,6,58
14-10-2020,7,88
14-10-2020,8,22
14-10-2020,9,25
14-10-2020,10,103
14-10-2020,11,73
14-10-2020,12,53
14-10-2020,13,102
14-10-2020,14,62
14-10-2020,15,36
14-10-2020,16,94
14-10-2020,17,60
14-10-2020,18,124
14-10-2020,19,87
14-10-2020,20,79
14-10-2020,21,24
14-10-2020,22,50
14-10-2020,23,64
15-10-2020,0,43
15-10-2020,1,21
15-10-2020,2,41
15-10-2020,4,67
15-10-2020,6,61
15-10-2020,7,54
15-10-2020,8,36
15-10-2020,9,48
15-10-2020,10,33
15-10-2020,11,41
15-10-2020,12,83
15-10-2020,13,26
15-10-2020,14,101
15-10-2020,15,77
15-10-2020,16,84
15-10-2020,17,131
15-10-2020,18,83
15-10-2020,19,64
15-10-2020,20,48
15-10-2020,21,106
15-10-2020,22,48
15-10-2020,23,41
16-10-2020,0,2
16-10-2020,2,76
16-10-2020,4,44
16-10-2020,5,22
16-10-2020,6,2
16-10-2020,7,65
16-10-2020,8,72
16-10-2020,9,64
16-10-2020,10,27
16-10-2020,11,95
16-10-2020,12,65
16-10-2020,13,79
16-10-2020,14,129
16-10-2020,15,60
16-10-2020,16,79
16-10-2020,17,131
16-10-2020,18,134
16-10-2020,19,67
16-10-2020,20,27
16-10-2020,21,10
16-10-2020,22,63
16-10-2020,23,92
17-10-2020,0,25
17-10-2020,1,23
17-10-2020,2,68
17-10-2020,3,25
17-10-2020,4,41
17-10-2020,6,55
17-10-2020,7,34
17-10-2020,8,82
17-10-2020,9,50
17-10-2020,10,79
17-10-2020,11,135
17-10-2020,12,60
17-10-2020,13,191
17-10-2020,14,139
17-10-2020,15,105
17-10-2020,16,219
17-10-2020,17,85
17-10-2020,18,71
17-10-2020,19,122
17-10-2020,20,66
17-10-2020,21,106
17-10-2020,22,103
17-10-2020,23,71
18-10-2020,0,104
18-10-2020,1,31
18-10-2020,2,37
18-10-2020,4,14
18-10-2020,5,15
18-10-2020,7,86
18-10-2020,8,29
18-10-2020,9,74
18-10-2020,10,134
18-10-2020,11,96
18-10-2020,12,81
18-10-2020,13,86
18-10-2020,14,94
18-10-2020,15,58
18-10-2020,16,79
18-10-2020,17,119
18-10-2020,18,82
18-10-2020,19,34
18-10-2020,20,105
18-10-2020,21,60
18-10-2020,22,79
18-10-2020,23,14
19-10-2020,0,103
19-10-2020,1,27
19-10-2020,2,53
19-10-2020,4,13
19-10-2020,6,77
19-10-2020,7,49
19-10-2020,8,49
19-10-2020,9,99
19-10-2020,10,107
19-10-2020,11,107
19-10-2020,12,61
19-10-2020,13,55
19-10-2020,14,104
19-10-2020,15,130
19-10-2020,16,114
19-10-2020,17,102
19-10-2020,18,124
19-10-2020,19,31
19-10-2020,20,17
19-10-2020,21,61
19-10-2020,22,39
19-10-2020,23,51
20-10-2020,0,36
20-10-2020,2,100
20-10-2020,4,64
20-10-2020,6,35
20-10-2020,7,70
20-10-2020,8,35
20-10-2020,9,111
20-10-2020,10,55
20-10-2020,11,112
20-10-2020,12,96
20-10-2020,13,17
20-10-2020,14,66
20-10-2020,15,98
20-10-2020,16,19
20-10-2020,17,22
20-10-2020,18,54
20-10-2020,19,64
20-10-2020,20,19
20-10-2020,21,99
21-10-2020,2,40
21-10-2020,5,2
21-10-2020,7,37
21-10-2020,8,12
21-10-2020,9,85
21-10-2020,10,69
21-10-2020,11,24
21-10-2020,12,108
21-10-2020,13,48
21-10-2020,14,88
21-10-2020,15,115
21-10-2020,16,83
21-10-2020,17,43
21-10-2020,18,51
21-10-2020,19,40
21-10-2020,20,89
21-10-2020,21,34
21-10-2020,22,59
22-10-2020,0,75
22-10-2020,2,15
22-10-2020,4,38
22-10-2020,6,58
22-10-2020,7,89
22-10-2020,8,33
22-10-2020,9,33
22-10-2020,10,30
22-10-2020,11,18
22-10-2020,12,103
22-10-2020,13,114
22-10-2020,14,70
22-10-2020,15,108
22-10-2020,16,119
22-10-2020,17,70
22-10-2020,18,103
22-10-2020,19,36
22-10-2020,20,31
22-10-2020,21,33
22-10-2020,22,41
22-10-2020,23,88
23-10-2020,0,56
23-10-2020,1,71
23-10-2020,2,46
23-10-2020,3,9
23-10-2020,4,10
23-10-2020,6,87
23-10-2020,7,57
23-10-2020,8,29
23-10-2020,9,94
23-10-2020,10,76
23-10-2020,11,100
23-10-2020,12,135
23-10-2020,13,139
23-10-2020,14,66
23-10-2020,15,73
23-10-2020,16,118
23-10-2020,17,109
23-10-2020,18,106
23-10-2020,19,16
23-10-2020,20,85
23-10-2020,21,69
23-10-2020,22,67
23-10-2020,23,53
24-10-2020,0,27
24-10-2020,1,37
24-10-2020,2,50
24-10-2020,4,79
24-10-2020,7,19
24-10-2020,8,110
24-10-2020,9,57
24-10-2020,10,94
24-10-2020,11,151
24-10-2020,12,192
24-10-2020,13,158
24-10-2020,14,127
24-10-2020,15,232
24-10-2020,16,173
24-10-2020,17,163
24-10-2020,18,80
24-10-2020,19,32
24-10-2020,20,98
24-10-2020,21,108
24-10-2020,22,15
24-10-2020,23,60
25-10-2020,0,54
25-10-2020,1,68
25-10-2020,2,42
25-10-2020,4,78
25-10-2020,6,2
25-10-2020,7,46
25-10-2020,8,82
25-10-2020,9,27
25-10-2020,10,77
25-10-2020,11,128
25-10-2020,12,130
25-10-2020,13,88
25-10-2020,14,153
25-10-2020,15,104
25-10-2020,16,126
25-10-2020,17,114
25-10-2020,18,70
25-10-2020,19,45
25-10-2020,20,47
25-10-2020,21,39
25-10-2020,22,45
26-10-2020,0,91
26-10-2020,4,82
26-10-2020,6,22
26-10-2020,7,38
26-10-2020,8,60
26-10-2020,9,116
26-10-2020,10,59
26-10-2020,11,70
26-10-2020,12,36
26-10-2020,13,113
26-10-2020,14,112
26-10-2020,15,65
26-10-2020,16,54
26-10-2020,17,106
26-10-2020,18,109
26-10-2020,19,115
26-10-2020,20,49
26-10-2020,21,51
26-10-2020,22,81
26-10-2020,23,90
27-10-2020,0,98
27-10-2020,1,67
27-10-2020,2,83
27-10-2020,4,61
27-10-2020,6,30
27-10-2020,7,72
27-10-2020,8,25
27-10-2020,9,62
27-10-2020,10,99
27-10-2020,11,117
27-10-2020,12,85
27-10-2020,13,110
27-10-2020,14,54
27-10-2020,15,78
27-10-2020,16,93
27-10-2020,17,85
27-10-2020,18,90
27-10-2020,19,81
27-10-2020,20,60
27-10-2020,21,6
27-10-2020,22,20
27-10-2020,23,101
28-10-2020,2,70
28-10-2020,4,59
28-10-2020,5,82
28-10-2020,7,30
28-10-2020,8,63
28-10-2020,9,110
28-10-2020,10,46
28-10-2020,11,57
28-10-2020,12,120
28-10-2020,13,96
28-10-2020,14,57
28-10-2020,15,51
28-10-2020,16,40
28-10-2020,17,140
28-10-2020,18,73
28-10-2020,19,20
28-10-2020,20,77
28-10-2020,21,92
28-10-2020,22,15
28-10-2020,23,54
29-10-2020,0,101
29-10-2020,2,70
29-10-2020,5,25
29-10-2020,6,56
29-10-2020,7,116
29-10-2020,8,26
29-10-2020,9,98
29-10-2020,10,32
29-10-2020,11,71
29-10-2020,12,118
29-10-2020,13,50
29-10-2020,14,33
29-10-2020,15,115
29-10-2020,16,68
29-10-2020,17,55
29-10-2020,18,68
29-10-2020,19,48
29-10-2020,20,77
29-10-2020,21,50
29-10-2020,22,49
29-10-2020,23,82
30-10-2020,0,12
30-10-2020,2,43
30-10-2020,3,13
30-10-2020,4,31
30-10-2020,5,31
30-10-2020,6,16
30-10-2020,7,34
30-10-2020,8,122
30-10-2020,9,92
30-10-2020,10,71
30-10-2020,11,121
30-10-2020,12,144
30-10-2020,13,76
30-10-2020,14,45
30-10-2020,15,172
30-10-2020,16,63
30-10-2020,17,160
30-10-2020,18,121
30-10-2020,19,108
30-10-2020,20,106
30-10-2020,21,75
30-10-2020,22,87
30-10-2020,23,71
31-10-2020,0,94
31-10-2020,1,29
31-10-2020,2,100
31-10-2020,6,84
31-10-2020,7,75
31-10-2020,8,55
31-10-2020,9,102
31-10-2020,10,106
31-10-2020,11,78
31-10-2020,12,155
31-10-2020,13,242
31-10-2020,14,214
31-10-2020,15,132
31-10-2020,16,121
31-10-2020,17,144
31-10-2020,18,164
31-10-2020,19,110
31-10-2020,20,29
31-10-2020,21,59
31-10-2020,22,100
31-10-2020,23,72
01-11-2020,0,71
01-11-2020,1,95
01-11-2020,2,30
01-11-2020,3,51
01-11-2020,6,94
01-11-2020,7,89
01-11-2020,8,100
01-11-2020,9,84
01-11-2020,10,65
01-11-2020,11,169
01-11-2020,12,232
01-11-2020,13,215
01-11-2020,14,158
01-11-2020,15,156
01-11-2020,16,141
01-11-2020,17,214
01-11-2020,18,82
01-11-2020,19,114
01-11-2020,20,19
01-11-2020,21,113
01-11-2020,22,6
01-11-2020,23,50
02-11-2020,0,8
02-11-2020,1,81
02-11-2020,6,59
02-11-2020,7,102
02-11-2020,8,42
02-11-2020,9,28
02-11-2020,10,66
02-11-2020,11,43
02-11-2020,12,56
02-11-2020,13,74
02-11-2020,14,129
02-11-2020,15,45
02-11-2020,16,92
02-11-2020,17,125
02-11-2020,18,109
02-11-2020,19,100
02-11-2020,20,94
02-11-2020,21,37
02-11-2020,22,74
02-11-2020,23,56
03-11-2020,0,34
03-11-2020,1,59
03-11-2020,2,67
03-11-2020,4,38
03-11-2020,6,55
03-11-2020,7,27
03-11-2020,8,75
03-11-2020,9,58
03-11-2020,10,16
03-11-2020,11,55
03-11-2020,12,109
03-11-2020,13,94
03-11-2020,14,99
03-11-2020,15,60
03-11-2020,16,144
03-11-2020,17,122
03-11-2020,18,119
03-11-2020,19,28
03-11-2020,20,84
03-11-2020,21,91
03-11-2020,22,40
03-11-2020,23,81
04-11-2020,0,61
04-11-2020,6,41
04-11-2020,7,96
04-11-2020,8,49
04-11-2020,9,45
04-11-2020,10,29
04-11-2020,11,92
04-11-2020,12,13
04-11-2020,13,30
04-11-2020,14,82
04-11-2020,15,90
04-11-2020,16,28
04-11-2020,17,104
04-11-2020,18,121
04-11-2020,19,96
04-11-2020,20,51
04-11-2020,21,52
05-11-2020,2,76
05-11-2020,4,94
05-11-2020,5,35
05-11-2020,6,43
05-11-2020,7,89
05-11-2020,8,86
05-11-2020,9,36
05-11-2020,10,77
05-11-2020,11,48
05-11-2020,12,71
05-11-2020,13,82
05-11-2020,14,107
05-11-2020,15,107
05-11-2020,16,83
05-11-2020,17,48
05-11-2020,18,16
05-11-2020,19,34
05-11-2020,20,28
05-11-2020,21,73
05-11-2020,22,79
05-11-2020,23,72
06-11-2020,0,72
06-11-2020,1,23
06-11-2020,2,3
06-11-2020,4,95
06-11-2020,5,77
06-11-2020,6,71
06-11-2020,7,35
06-11-2020,8,44
06-11-2020,9,123
06-11-2020,10,76
06-11-2020,11,146
06-11-2020,12,82
06-11-2020,13,184
06-11-2020,14,115
06-11-2020,15,93
06-11-2020,16,147
06-11-2020,17,66
06-11-2020,18,131
06-11-2020,19,93
06-11-2020,20,120
06-11-2020,21,35
06-11-2020,22,110
06-11-2020,23,52
07-11-2020,0,26
07-11-2020,1,84
07-11-2020,2,104
07-11-2020,3,77
07-11-2020,5,27
07-11-2020,7,91
07-11-2020,8,142
07-11-2020,9,115
07-11-2020,10,163
07-11-2020,11,194
07-11-2020,12,225
07-11-2020,13,172
07-11-2020,14,320
07-11-2020,15,307
07-11-2020,16,253
07-11-2020,17,237
07-11-2020,18,197
07-11-2020,19,121
07-11-2020,20,125
07-11-2020,21,56
07-11-2020,22,135
07-11-2020,23,91
08-11-2020,0,72
08-11-2020,1,90
08-11-2020,3,63
08-11-2020,4,26
08-11-2020,5,68
08-11-2020,6,30
08-11-2020,7,28
08-11-2020,8,23
08-11-2020,9,123
08-11-2020,10,157
08-11-2020,11,100
08-11-2020,12,228
08-11-2020,13,224
08-11-2020,14,203
08-11-2020,15,196
08-11-2020,16,266
08-11-2020,17,207
08-11-2020,18,239
08-11-2020,19,196
08-11-2020,20,97
08-11-2020,21,157
08-11-2020,22,140
08-11-2020,23,33
09-11-2020,0,87
09-11-2020,1,68
09-11-2020,2,44
09-11-2020,3,49
09-11-2020,4,14
09-11-2020,6,83
09-11-2020,7,48
09-11-2020,8,86
09-11-2020,9,131
09-11-2020,10,117
09-11-2020,11,84
09-11-2020,12,152
09-11-2020,13,185
09-11-2020,14,143
09-11-2020,15,167
09-11-2020,16,190
09-11-2020,17,189
09-11-2020,18,221
09-11-2020,19,164
09-11-2020,20,121
09-11-2020,21,96
09-11-2020,22,84
09-11-2020,23,135
10-11-2020,0,81
10-11-2020,1,108
10-11-2020,2,89
10-11-2020,4,79
10-11-2020,6,74
10-11-2020,7,92
10-11-2020,8,133
10-11-2020,9,99
10-11-2020,10,75
10-11-2020,11,81
10-11-2020,12,184
10-11-2020,13,161
10-11-2020,14,167
10-11-2020,15,212
10-11-2020,16,208
10-11-2020,17,189
10-11-2020,18,188
10-11-2020,19,224
10-11-2020,20,131
10-11-2020,21,103
10-11-2020,22,134
10-11-2020,23,118
11-11-2020,0,71
11-11-2020,1,111
11-11-2020,2,34
11-11-2020,3,50
11-11-2020,4,21
11-11-2020,5,39
11-11-2020,6,41
11-11-2020,7,88
11-11-2020,8,50
11-11-2020,9,62
11-11-2020,10,170
11-11-2020,11,164
11-11-2020,12,191
11-11-2020,13,165
11-11-2020,14,238
11-11-2020,15,267
11-11-2020,16,243
11-11-2020,17,194
11-11-2020,18,251
11-11-2020,19,194
11-11-2020,20,195
11-11-2020,21,183
11-11-2020,22,105
11-11-2020,23,159
12-11-2020,0,156
12-11-2020,1,88
12-11-2020,2,61
12-11-2020,3,90
12-11-2020,4,69
12-11-2020,5,88
12-11-2020,6,1
12-11-2020,7,41
12-11-2020,8,83
12-11-2020,9,49
12-11-2020,10,72
12-11-2020,11,115
12-11-2020,12,87
12-11-2020,13,148
12-11-2020,14,245
12-11-2020,15,201
12-11-2020,16,195
12-11-2020,17,297
12-11-2020,18,317
12-11-2020,19,209
12-11-2020,20,214
12-11-2020,21,173
12-11-2020,22,176
12-11-2020,23,155
13-11-2020,0,157
13-11-2020,1,121
13-11-2020,2,119
13-11-2020,3,30
13-11-2020,4,93
13-11-2020,5,98
13-11-2020,6,63
13-11-2020,7,22
13-11-2020,8,47
13-11-2020,9,105
13-11-2020,10,140
13-11-2020,11,106
13-11-2020,12,208
13-11-2020,13,235
13-11-2020,14,202
13-11-2020,15,198
13-11-2020,16,229
13-11-2020,17,251
13-11-2020,18,230
13-11-2020,19,194
13-11-2020,20,127
13-11-2020,21,72
13-11-2020,22,98
13-11-2020,23,88
14-11-2020,0,91
14-11-2020,1,134
14-11-2020,2,68
14-11-2020,3,19
14-11-2020,4,107
14-11-2020,6,68
14-11-2020,7,25
14-11-2020,8,61
14-11-2020,9,49
14-11-2020,10,112
14-11-2020,11,100
14-11-2020,12,172
14-11-2020,13,205
14-11-2020,14,188
14-11-2020,15,269
14-11-2020,16,242
14-11-2020,17,256
14-11-2020,18,282
14-11-2020,19,184
14-11-2020,20,194
14-11-2020,21,52
14-11-2020,22,103
14-11-2020,23,125
15-11-2020,0,87
15-11-2020,1,92
15-11-2020,2,69
15-11-2020,3,94
15-11-2020,4,56
15-11-2020,5,22
15-11-2020,7,71
15-11-2020,8,102
15-11-2020,9,48
15-11-2020,10,45
15-11-2020,11,91
15-11-2020,12,106
15-11-2020,13,136
15-11-2020,14,90
15-11-2020,15,165
15-11-2020,16,92
15-11-2020,17,126
15-11-2020,18,105
15-11-2020,19,142
15-11-2020,20,61
15-11-2020,21,56
15-11-2020,22,101
15-11-2020,23,81
16-11-2020,1,72
16-11-2020,2,26
16-11-2020,3,54
16-11-2020,4,82
16-11-2020,6,88
16-11-2020,7,78
16-11-2020,8,80
16-11-2020,9,55
16-11-2020,10,114
16-11-2020,11,77
16-11-2020,12,91
16-11-2020,13,133
16-11-2020,14,105
16-11-2020,15,64
16-11-2020,16,108
16-11-2020,17,128
16-11-2020,18,69
16-11-2020,19,134
16-11-2020,20,63
16-11-2020,21,122
16-11-2020,22,33
17-11-2020,2,9
17-11-2020,4,35
17-11-2020,6,50
17-11-2020,7,66
17-11-2020,8,18
17-11-2020,9,41
17-11-2020,10,56
17-11-2020,11,46
17-11-2020,12,33
17-11-2020,13,133
17-11-2020,14,73
17-11-2020,15,30
17-11-2020,16,142
17-11-2020,17,98
17-11-2020,18,116
17-11-2020,19,18
17-11-2020,20,26
17-11-2020,21,85
17-11-2020,22,65
17-11-2020,23,91
18-11-2020,0,43
18-11-2020,1,84
18-11-2020,2,39
18-11-2020,4,32
18-11-2020,5,61
18-11-2020,6,76
18-11-2020,7,114
18-11-2020,8,76
18-11-2020,9,75
18-11-2020,10,75
18-11-2020,11,131
18-11-2020,12,90
18-11-2020,13,41
18-11-2020,14,96
18-11-2020,15,166
18-11-2020,16,87
18-11-2020,17,62
18-11-2020,18,87
18-11-2020,19,53
18-11-2020,20,80
18-11-2020,21,26
18-11-2020,22,74
18-11-2020,23,81
19-11-2020,0,35
19-11-2020,1,56
19-11-2020,2,17
19-11-2020,5,92
19-11-2020,6,62
19-11-2020,7,104
19-11-2020,8,60
19-11-2020,9,33
19-11-2020,10,106
19-11-2020,11,110
19-11-2020,12,77
19-11-2020,13,87
19-11-2020,14,133
19-11-2020,15,119
19-11-2020,16,97
19-11-2020,17,70
19-11-2020,18,66
19-11-2020,19,108
19-11-2020,20,52
19-11-2020,21,16
19-11-2020,22,72
19-11-2020,23,103
20-11-2020,0,71
20-11-2020,1,38
20-11-2020,2,70
20-11-2020,3,75
20-11-2020,4,41
20-11-2020,5,15
20-11-2020,6,30
20-11-2020,7,23
20-11-2020,8,90
20-11-2020,9,53
20-11-2020,10,44
20-11-2020,11,103
20-11-2020,12,192
20-11-2020,13,191
20-11-2020,14,193
20-11-2020,15,123
20-11-2020,16,154
20-11-2020,17,160
20-11-2020,18,106
20-11-2020,19,67
20-11-2020,20,66
20-11-2020,21,32
20-11-2020,22,97
20-11-2020,23,76
21-11-2020,0,79
21-11-2020,1,10
21-11-2020,2,28
21-11-2020,3,10
21-11-2020,4,9
21-11-2020,6,90
21-11-2020,7,19
21-11-2020,8,46
21-11-2020,9,119
21-11-2020,10,119
21-11-2020,11,104
21-11-2020,12,217
21-11-2020,13,121
21-11-2020,14,246
21-11-2020,15,263
21-11-2020,16,173
21-11-2020,17,137
21-11-2020,18,167
21-11-2020,19,124
21-11-2020,20,113
21-11-2020,21,106
